acc_x_0,acc_x_1,acc_x_2,acc_x_3,acc_x_4,acc_x_5,acc_x_6,acc_x_7,acc_x_8,acc_x_9,acc_x_10,acc_x_11,acc_x_12,acc_x_13,acc_x_14,acc_x_15,acc_x_16,acc_x_17,acc_x_18,acc_x_19,acc_x_20,acc_x_21,acc_x_22,acc_x_23,acc_x_24,acc_x_25,acc_x_26,acc_x_27,acc_x_28,acc_x_29,acc_x_30,acc_x_31,acc_x_32,acc_x_33,acc_x_34,acc_x_35,acc_x_36,acc_x_37,acc_x_38,acc_x_39,acc_x_40,acc_x_41,acc_x_42,acc_x_43,acc_x_44,acc_x_45,acc_x_46,acc_x_47,acc_y_0,acc_y_1,acc_y_2,acc_y_3,acc_y_4,acc_y_5,acc_y_6,acc_y_7,acc_y_8,acc_y_9,acc_y_10,acc_y_11,acc_y_12,acc_y_13,acc_y_14,acc_y_15,acc_y_16,acc_y_17,acc_y_18,acc_y_19,acc_y_20,acc_y_21,acc_y_22,acc_y_23,acc_y_24,acc_y_25,acc_y_26,acc_y_27,acc_y_28,acc_y_29,acc_y_30,acc_y_31,acc_y_32,acc_y_33,acc_y_34,acc_y_35,acc_y_36,acc_y_37,acc_y_38,acc_y_39,acc_y_40,acc_y_41,acc_y_42,acc_y_43,acc_y_44,acc_y_45,acc_y_46,acc_y_47,acc_z_0,acc_z_1,acc_z_2,acc_z_3,acc_z_4,acc_z_5,acc_z_6,acc_z_7,acc_z_8,acc_z_9,acc_z_10,acc_z_11,acc_z_12,acc_z_13,acc_z_14,acc_z_15,acc_z_16,acc_z_17,acc_z_18,acc_z_19,acc_z_20,acc_z_21,acc_z_22,acc_z_23,acc_z_24,acc_z_25,acc_z_26,acc_z_27,acc_z_28,acc_z_29,acc_z_30,acc_z_31,acc_z_32,acc_z_33,acc_z_34,acc_z_35,acc_z_36,acc_z_37,acc_z_38,acc_z_39,acc_z_40,acc_z_41,acc_z_42,acc_z_43,acc_z_44,acc_z_45,acc_z_46,acc_z_47,val
4.71875,4.96875,4.375,6.21875,4.09375,-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,-6.3125,-20.96875,-29.96875,-13.0625,2.21875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,47.4375,63.125,72.40625,60.03125,41.46875,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,1.0
4.96875,4.375,6.21875,4.09375,-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,-20.96875,-29.96875,-13.0625,2.21875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,63.125,72.40625,60.03125,41.46875,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,1.0
4.375,6.21875,4.09375,-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,-29.96875,-13.0625,2.21875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,72.40625,60.03125,41.46875,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,1.0
6.21875,4.09375,-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,-13.0625,2.21875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,60.03125,41.46875,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,1.0
4.09375,-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,2.21875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,41.46875,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,1.0
-0.15625,-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,5.21875,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,34.59375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,1.0
-4.46875,-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-2.9375,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,22.71875,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,1.0
-7.625,-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.375,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,12.8125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,1.0
-9.5,-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,7.1875,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,14.53125,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,1.0
-6.1875,-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,14.875,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,18.9375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,1.0
-1.25,0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-1.1875,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,23.0625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,1.0
0.125,0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,-14.03125,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,26.6875,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,1.0
0.40625,1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,2.09375,-12.4375,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,-20.75,36.75,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,59.40625,1.0
1.0,1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,2.09375,2.46875,-12.59375,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,-20.75,-10.28125,48.59375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,59.40625,54.625,1.0
1.4375,0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,2.09375,2.46875,2.46875,-13.90625,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,-20.75,-10.28125,-0.34375,62.15625,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,59.40625,54.625,35.0,1.0
0.78125,1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,2.09375,2.46875,2.46875,0.8125,-6.1875,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,-20.75,-10.28125,-0.34375,-0.71875,56.15625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,59.40625,54.625,35.0,32.3125,1.0
1.625,0.03125,-3.375,-6.21875,-9.09375,-6.625,-2.84375,-0.5,0.1875,-0.0625,1.59375,0.46875,2.59375,-0.59375,-2.90625,-5.5,-7.59375,-5.5,-0.90625,-0.1875,0.03125,0.875,0.9375,2.40625,1.15625,-0.84375,-4.09375,-7.28125,-7.5625,-2.8125,0.0,0.125,2.0625,2.9375,3.46875,2.125,-1.71875,-5.375,-8.5,-6.0,-0.125,0.125,-0.40625,2.09375,2.46875,2.46875,0.8125,-3.8125,3.34375,0.375,-3.6875,-6.25,4.0,15.59375,7.4375,-4.46875,-9.375,-13.8125,-13.40625,-5.34375,2.78125,0.4375,0.59375,2.5,12.3125,16.1875,0.4375,-9.1875,-7.375,-9.8125,-10.625,-2.96875,0.15625,-0.75,-1.96875,5.75,19.25,10.71875,-4.34375,-10.625,-17.625,-14.75,-1.90625,1.8125,-1.78125,-2.375,8.4375,15.3125,3.84375,-9.34375,-18.40625,-20.75,-10.28125,-0.34375,-0.71875,-4.0625,34.96875,28.40625,27.8125,23.09375,20.84375,18.78125,19.4375,30.3125,42.0625,49.90625,58.28125,53.84375,34.3125,30.28125,30.03125,24.25,20.03125,21.28125,22.40625,28.5,39.5,54.375,61.46875,46.09375,32.84375,32.125,27.9375,23.3125,16.09375,12.90625,26.5,41.375,55.25,61.65625,44.75,32.78125,32.5625,30.1875,20.8125,10.4375,16.9375,32.0,44.5625,59.40625,54.625,35.0,32.3125,36.1875,1.0
